id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
2227,hanger,hæñər,"cabide, suporte, gancho",B1,noun,"One who hangs, or causes to be hanged; a hangman, paper hanger, etc.","Aquele que enforca, ou causa que alguém seja enforcado; um carrasco, um papel de parede, etc.",,,needs_enrichment
2229,happy,hæpi,feliz,B1,noun,"A happy event, thing, person, etc.","Um evento, coisa, pessoa, etc. feliz.",,,needs_enrichment
2234,harsh,hɑ:rsh,"áspero, duro, rude",B1,verb,To negatively criticize.,Criticar negativamente.,,,needs_enrichment
2236,has,"hæz, həz","presente de have [usado com he, she e it]",B1,verb,"To possess, own.","Possuir, ter.",,,"verbo,needs_enrichment"
2244,hawk,hɑ:k,"falcão, gavião",B1,noun,"A diurnal predatory bird of the family Accipitridae, smaller than an eagle.","Uma ave de rapina diurna da família Accipitridae, menor que uma águia.",,,needs_enrichment
2245,he,"hi:, hi",ele,B1,pronoun,"The game of tag, or it, in which the player attempting to catch the others is called ""he"".","O jogo de pega-pega, ou ""pega"", em que o jogador que tenta pegar os outros é chamado de ""ele"".",,,"pronome,needs_enrichment"
2251,healthy,hɛlθi,saudável,B1,adjective,"Enjoying health and vigor of body, mind, or spirit: well.",Bem.,,,needs_enrichment
2256,heart,hɑ:rt,coração,B1,noun,"A muscular organ that pumps blood through the body, traditionally thought to be the seat of emotion.","Um órgão muscular que bombeia sangue pelo corpo, tradicionalmente considerado o assento das emoções.",,,needs_enrichment
2257,heart attack,-,ataque cardíaco,B1,noun,"An acute myocardial infarction, sometimes fatal, caused by the sudden occurrence of coronary thrombosis, which obstructs the blood supply to the heart and leads to necrosis of heart muscle tissue.",,,,needs_enrichment
2259,heaven,hɛvən,"céu, paraíso",B1,noun,"The sky, specifically:","O céu, especificamente:",,,needs_enrichment
2266,helmet,hɛlmət,capacete,B1,noun,"A protective head covering, usually part of armour.","Uma cobertura de cabeça protetora, geralmente parte da armadura.",,,needs_enrichment
2268,hemisphere,hɛməsfiər,hemisfério,B1,noun,"Half of the celestial sphere, as divided by either the ecliptic or the celestial equator .","Metade da esfera celeste, conforme dividida pela eclíptica ou pelo equador celeste.",,,needs_enrichment
2272,herb,ərb,erva,B1,noun,"Any green, leafy plant, or parts thereof, used to flavour or season food.","Qualquer planta verde e folhosa, ou partes dela, usadas para temperar ou dar sabor aos alimentos.",,,needs_enrichment
2287,him,"hɪm, ɪm","a ele, lhe, o",B1,pronoun,"Honorific alternative letter-case form of him, sometimes used when referring to God or another important figure who is understood from context.",Ele,,,"pronome,needs_enrichment"
2291,his,"hɪz, ɪz",dele,B1,pronoun,"Honorific alternative letter-case form of his, sometimes used when referring to God or another important figure who is understood from context.","Forma alternativa de letra maiúscula honorífica de ""seu"", às vezes usada ao se referir a Deus ou a outra figura importante que é compreendida pelo contexto.",,,"pronome possessivo,needs_enrichment"
2297,holiday,hɑ:l ədeɪ,feriado,B1,noun,"A day on which a festival, religious event, or national celebration is traditionally observed.","Um dia em que um festival, evento religioso ou celebração nacional é tradicionalmente observado.",,,needs_enrichment
2300,home,hoʊm,"lar, casa, residência",B1,noun,A dwelling.,Uma habitação.,,,needs_enrichment
2303,homework,"hoʊmuərk lição de casa, tarefa",honest,B1,noun,"Work that is done at home, especially school exercises assigned by a teacher.","Trabalho que é feito em casa, especialmente exercícios escolares atribuídos por um professor.",,,needs_enrichment
2310,hope,hoʊp,esperança,B1,verb,"To want something to happen, with a sense of expectation that it might.","Querer que algo aconteça, com uma sensação de expectativa de que isso possa acontecer.",,,needs_enrichment
2316,hospital,hɑ:sp ɪtəl,hospital,B1,noun,"A large medical facility, usually in a building with multiple floors, where seriously ill or injured patients are given extensive medical and/or surgical treatment.","Um grande estabelecimento médico, geralmente em um prédio de vários andares, onde pacientes gravemente doentes ou feridos recebem tratamento médico e/ou cirúrgico extensivo.",,,needs_enrichment
2317,host,hoʊst,anfitrião,B1,noun,"One which receives or entertains a guest, socially, commercially, or officially.","Aquele que recebe ou entretém um convidado, socialmente, comercialmente ou oficialmente.",,,needs_enrichment
2323,household,"haʊs-hoʊld moradores, geralmente de uma família, que vivem",numa casa,B1,noun,"Collectively, all the persons who live in a given house; a family including attendants, servants etc.; a domestic or family establishment.","Coletivamente, todas as pessoas que vivem em uma determinada casa; uma família incluindo atendentes, servos etc.; um estabelecimento doméstico ou familiar.",,,needs_enrichment
2330,hug,həg,que,B1,noun,"A fireplace or pit for grilling food, typically used outdoors and traditionally employing hot charcoal as the heating medium.","Uma lareira ou fogueira para grelhar alimentos, tipicamente usada ao ar livre e tradicionalmente utilizando carvão quente como meio de aquecimento.",,,needs_enrichment
2331,huge,hiu:dj,"enorme, imenso, grande",B1,adjective,Very large.,Muito grande.,,,needs_enrichment
2332,human,hiu:m ən,humano,B1,noun,"A human being, whether man, woman or child.","Um ser humano, seja homem, mulher ou criança.",,,needs_enrichment
2334,humor,hiu:m ər,humor,B1,noun,"The quality of being amusing, comical, funny.","A qualidade de ser divertido, cômico, engraçado.",,,needs_enrichment
2335,hundred,həndrəd,cem,B1,noun,"A hundred-dollar bill, or any other note denominated 100 (e.g. a hundred euros).","Uma nota de cem dólares, ou qualquer outra nota com denominação de 100 (por exemplo, cem euros).",,,needs_enrichment
2347,ideal,aɪdi:l,ideal,B1,noun,"A perfect standard of beauty, intellect etc., or a standard of excellence to aim at.","Um padrão perfeito de beleza, intelecto etc., ou um padrão de excelência a ser alcançado.",,,needs_enrichment
2352,idle,aɪdəl,"inativo, ocioso, desocupado",B1,noun,An idle animation.,Uma animação de inatividade.,,,needs_enrichment
2354,if,ɪf,se,B1,conjunction,"An uncertainty, possibility, condition, doubt etc.","Uma incerteza, possibilidade, condição, dúvida etc.",,,"conjunção,needs_enrichment"
2359,illiterate,ɪlɪtərət,analfabeto,B1,noun,"An illiterate person, one not able to read and write.","Uma pessoa analfabeta, que não consegue ler e escrever.",,,needs_enrichment
2364,imagine,ɪmædjən,"imaginar, fantasiar",B1,noun,A short fanfic or prompt placing a reader insert in a novel scenario with a character or celebrity.,"Era uma noite tranquila na cidade, e você decidiu visitar a livraria local que sempre teve um charme especial. Enquanto caminhava pelos corredores, seus dedos deslizavam pelas lombadas dos livros, até que um título chamou sua atenção. Era um romance que você adorava, e ao abrir a primeira página, uma voz familiar fez seu coração disparar.

""Você também é fã desse livro?""

Você se virou e, para sua surpresa, estava diante de seu ator favorito, Lucas, que interpretava o protagonista da história. Ele estava tão próximo que você podia sentir o perfume dele. 

""Sim, eu amo essa história! É tão emocionante,"" você respondeu, tentando manter a calma.

Lucas sorriu, seus olhos brilhando com entusiasmo. ""Eu sempre achei que a conexão entre os personagens era incrível. Você gostaria de discutir algumas teorias sobre o final?""

Antes que você pudesse responder, ele puxou uma cadeira e se sentou ao seu lado. A conversa fluiu naturalmente, como se vocês fossem amigos de longa data. Cada risada e cada olhar trocado fazia seu coração acelerar ainda mais.

""Você se imagina como a protagonista?"" ele perguntou, um sorriso travesso nos lábios.

Você hesitou, mas a sinceridade em seu olhar fez você se abrir. ""Na verdade, sim. Eu sempre sonhei em viver uma aventura assim.""

Lucas inclinou-se para mais perto, sua voz baixa e envolvente. ""Quem sabe um dia você não tenha a chance de viver uma história tão emocionante quanto essa?""

A noite continuou, e enquanto vocês falavam sobre sonhos e histórias, você percebeu que, talvez, a vida pudesse ser tão mágica quanto os livros que tanto amava.",,,needs_enrichment
2367,immediate,ɪmi:di ət,imediato,B1,adjective,"Happening right away, instantly, with no delay.","Acontecendo imediatamente, instantaneamente, sem atraso.",,,needs_enrichment
2374,import,ɪmport,importar,B1,noun,"Something brought in from an exterior source, especially for sale or trade.","Algo trazido de uma fonte externa, especialmente para venda ou troca.",,,needs_enrichment
2376,impose,ɪmpoʊz,"impor, infligir, penalizar",B1,verb,To establish or apply by authority.,Estabelecer ou aplicar por autoridade.,,,needs_enrichment
2381,in,"ɪn, ən","em, dentro de",B1,preposition,"A position of power or influence, or a way to get it.","Uma posição de poder ou influência, ou uma maneira de obtê-la.",,,"preposição,needs_enrichment"
2383,inch,ɪntʃ,polegada,B1,noun,"A unit of length equal to one twelfth of a foot, or exactly 2.54 centimetres.","Uma unidade de comprimento igual a um doze avos de um pé, ou exatamente 2,54 centímetros.",,,needs_enrichment
2396,indoor,ɪndor,"interno, em ambiente fechado",B1,adjective,"Situated in, or designed to be used in, or carried on within, the interior of a building.","Situado em, ou projetado para ser usado em, ou transportado dentro do interior de um edifício.",,,needs_enrichment
2399,inevitable,ɪnɛvətəbəl,inevitável,B1,noun,"Something that is predictable, necessary, or cannot be avoided.","Algo que é previsível, necessário ou que não pode ser evitado.",,,needs_enrichment
2405,inflation,ɪnfleɪʃən,inflação,B1,noun,"An act, instance of, or state of expansion or increase in size, especially by injection of a gas.","Um ato, instância ou estado de expansão ou aumento de tamanho, especialmente pela injeção de um gás.",,,needs_enrichment
2407,inform,ɪnform,informar,B1,verb,"To instruct, train (usually in matters of knowledge).","Instruir, treinar (geralmente em questões de conhecimento).",,,needs_enrichment
2409,ingredient,ɪngri:di ənt,ingrediente,B1,noun,"One of the substances present in a mixture, especially food.","Uma das substâncias presentes em uma mistura, especialmente alimentos.",,,needs_enrichment
2412,inject,ɪndjɛkt,injetar,B1,verb,"To push or pump (something, especially fluids) into a cavity or passage.","Empurrar ou bombear (algo, especialmente fluidos) para uma cavidade ou passagem.",,,needs_enrichment
2415,ink,ɪñk,tinta de escrever,B1,noun,"A pigment (or dye)-based fluid used for writing, printing etc.","Um fluido à base de pigmento (ou corante) usado para escrever, imprimir etc.",,,needs_enrichment
2416,inn,ɪn,"pousada, hospedaria",B1,noun,"Any establishment where travellers can procure lodging, food, and drink.","Qualquer estabelecimento onde os viajantes possam obter hospedagem, comida e bebida.",,,needs_enrichment
2417,inner,ɪnər,"interno, íntimo, secreto",B1,noun,An inner part.,Uma parte interna.,,,needs_enrichment
2419,inquire,ɪnkuaiər,"inquirir, perguntar, indagar",B1,verb,To ask (about something).,Perguntar (sobre algo).,,,needs_enrichment
2421,insect,ɪnsɛkt,inseto,B1,noun,"An arthropod in the class Insecta, characterized by six legs, up to four wings, and a chitinous exoskeleton.","Um artrópode da classe Insecta, caracterizado por seis patas, até quatro asas e um exoesqueleto quitinoso.",,,needs_enrichment
2437,instruct,ɪnstrəkt,"instruir, ensinar, informar",B1,noun,Instruction.,Instrução.,,,needs_enrichment
2443,intelligence,ɪntɛlədjəns,inteligência,B1,noun,"Capacity of mind, especially to understand principles, truths, facts or meanings, acquire knowledge, and apply it to practice; the ability to comprehend and learn.","Capacidade da mente, especialmente para entender princípios, verdades, fatos ou significados, adquirir conhecimento e aplicá-lo na prática; a habilidade de compreender e aprender.",,,needs_enrichment
2444,intelligent,ɪntɛlədjənt,inteligente,B1,adjective,"Of high or especially quick cognitive capacity, bright.","De alta ou especialmente rápida capacidade cognitiva, brilhante.",,,needs_enrichment
2451,interfere,ɪntərfiər,interferir,B1,verb,"To get involved or involve oneself, causing disturbance.","Envolver-se ou envolver a si mesmo, causando perturbação.",,,needs_enrichment
2466,invasion,ɪnveɪjən,invasão,B1,noun,"A military action consisting of armed forces of one geopolitical entity entering territory controlled by another such entity, generally with the objective of conquering territory or altering the established government.","Uma ação militar que consiste em forças armadas de uma entidade geopolítica entrando em território controlado por outra entidade, geralmente com o objetivo de conquistar território ou alterar o governo estabelecido.",,,needs_enrichment
2469,invest,ɪnvɛst,investir,B1,verb,"To spend money, time, or energy on something, especially for some benefit or purpose; used with in.","Gastar dinheiro, tempo ou energia em algo, especialmente para algum benefício ou propósito; usado com ""em"".",,,needs_enrichment
2471,investment,ɪnvɛstmənt,investimento,B1,noun,"The act of investing, or state of being invested.","O ato de investir, ou estado de estar investido.",,,needs_enrichment
2478,irritate,ɪrəteɪt,irritar,B1,verb,"To provoke impatience, anger, or displeasure in.","Provocar impaciência, raiva ou descontentamento em.",,,needs_enrichment
2480,island,aɪlənd,ilha,B1,noun,"A contiguous area of land, smaller than a continent, totally surrounded by water.","Uma área contígua de terra, menor que um continente, totalmente cercada por água.",,,needs_enrichment
2481,isle,aɪəl,ilhota,B1,noun,"A wing of a building, notably in a church separated from the nave proper by piers.","Uma ala de um edifício, notavelmente em uma igreja, separada da nave propriamente dita por pilares.",,,needs_enrichment
2493,jacket,djækət,"jaqueta, blusão",B1,noun,"A piece of clothing worn on the upper body outside a shirt or blouse, often waist length to thigh length.","Uma peça de roupa usada na parte superior do corpo, por cima de uma camisa ou blusa, geralmente com comprimento que vai da cintura até a coxa.",,,needs_enrichment
2500,jaw,djɑ:,"maxilar, mandíbula",B1,noun,"One of the bones, usually bearing teeth, which form the framework of the mouth.","Um dos ossos, geralmente portando dentes, que formam a estrutura da boca.",,,needs_enrichment
2501,jazz,djæz,tipo de música de origem afro-americana,B1,noun,"A musical art form rooted in West African cultural and musical expression and in the African American blues tradition, with diverse influences over time, commonly characterized by blue notes, syncopation, swing, call and response, polyrhythms and improvisation.","Uma forma de arte musical enraizada na expressão cultural e musical da África Ocidental e na tradição do blues afro-americano, com diversas influências ao longo do tempo, comumente caracterizada por notas azuis, sincopação, swing, chamada e resposta, polirritmos e improvisação.",,,needs_enrichment
2506,jewelry,dju:lri,"joias, adereços, pedrarias",B1,noun,"Collectively, personal ornamentation such as rings, necklaces, brooches and bracelets, made of precious metals and sometimes set with gemstones.","Coletivamente, a ornamentação pessoal, como anéis, colares, broches e pulseiras, feitos de metais preciosos e às vezes adornados com pedras preciosas.",,,needs_enrichment
2509,joint,djoɪnt,"junta, articulação",B1,noun,"The point where two components of a structure join, but are still able to rotate.","O ponto onde dois componentes de uma estrutura se juntam, mas ainda conseguem girar.",,,needs_enrichment
2512,journalist,djərnəlɪst,jornalista,B1,noun,"The keeper of a personal journal, who writes in it regularly.","O mantenedor de um diário pessoal, que escreve nele regularmente.",,,needs_enrichment
2517,juice,dju:s,suco,B1,noun,"A liquid from a plant, especially fruit.","Um líquido de uma planta, especialmente de frutas.",,,needs_enrichment
2522,jungle,djəñgəl,"selva, floresta",B1,noun,"A large, undeveloped, humid forest, especially in a tropical region, that is home to many wild plants and animals; a tropical rainforest.","Uma grande floresta úmida e não desenvolvida, especialmente em uma região tropical, que abriga muitas plantas e animais selvagens; uma floresta tropical.",,,needs_enrichment
2536,keyboard,ki:bord,teclado,B1,noun,"(etc.) A set of keys used to operate a typewriter, computer etc.","um conjunto de teclas usadas para operar uma máquina de escrever, computador etc.",,,needs_enrichment
2542,kilometer,kəlɑ:m ətər,quilômetro,B1,noun,"(official BIPM spelling, Australian, New Zealand, Irish, Indian and South African spelling) An SI unit of length equal to 103 metres. Symbol: km",Uma unidade SI de comprimento igual a 10³ metros. Símbolo: km,,,needs_enrichment
2546,kiosk,ki:ɑ:sk,quiosque [pequeno ponto de comércio],B1,noun,"A small enclosed structure, often freestanding, open on one side or with a window, used as a booth to sell newspapers, cigarettes, etc.","Uma pequena estrutura fechada, muitas vezes independente, aberta de um lado ou com uma janela, usada como uma cabine para vender jornais, cigarros, etc.",,,needs_enrichment
2548,kit,kɪt,"conjunto de utensílios, estojo",B1,noun,"A circular wooden vessel, made of hooped staves.","Um recipiente circular de madeira, feito de tábuas arosadas.",,,needs_enrichment
2550,kitten,kɪtən,gatinho,B1,noun,"A young cat, especially before sexual maturity (reached at about seven months).","Um gato jovem, especialmente antes da maturidade sexual (alcançada por volta dos sete meses).",,,needs_enrichment
2551,knee,ni:,joelho,B1,noun,"In humans, the joint or the region of the joint in the middle part of the leg between the thigh and the shank.","Nos humanos, a articulação ou a região da articulação na parte média da perna entre a coxa e a canela.",,,needs_enrichment
2554,knife,naɪf,faca,B1,noun,"A utensil or a tool designed for cutting, consisting of a flat piece of hard material, usually steel or other metal (the blade), usually sharpened on one edge, attached to a handle. The blade may be pointed for piercing.","Um utensílio ou ferramenta projetada para cortar, consistindo em uma peça plana de material duro, geralmente aço ou outro metal (a lâmina), geralmente afiada em uma borda, presa a um cabo. A lâmina pode ser pontiaguda para perfuração.",,,needs_enrichment
2556,knives,naɪvz,plural de knife,B1,noun,"A utensil or a tool designed for cutting, consisting of a flat piece of hard material, usually steel or other metal (the blade), usually sharpened on one edge, attached to a handle. The blade may be pointed for piercing.","Um utensílio ou ferramenta projetada para cortar, consistindo em uma peça plana de material duro, geralmente aço ou outro metal (a lâmina), geralmente afiada em uma borda, presa a um cabo. A lâmina pode ser pontiaguda para perfuração.",,,needs_enrichment
2559,knot,nɑ:t,"nó, laço, amarra",B1,noun,"A looping of a piece of string or of any other long, flexible material that cannot be untangled without passing one or both ends of the material through its loops.",Um laço de um pedaço de corda ou de qualquer outro material longo e flexível que não pode ser desenrolado sem passar uma ou ambas as extremidades do material por seus laços.,,,needs_enrichment
2561,know-how,noʊhaʊ,"conhecimento técnico, técnica, prática",B1,noun,The knowledge and skill to be able to (do something correctly).,O conhecimento e a habilidade para conseguir (fazer algo corretamente).,,,needs_enrichment
2572,laid,leɪd,passado e particípio passado de lay,B1,adjective,"(of paper) Marked with parallel lines, as if ribbed, from wires in the mould.","Marcado com linhas paralelas, como se fosse estriado, devido a fios no molde.",,,needs_enrichment
2575,lamp,læmp,lâmpada,B1,noun,"A device that generates heat, light or other radiation. Especially an electric light bulb.","Um dispositivo que gera calor, luz ou outra radiação. Especialmente uma lâmpada elétrica.",,,needs_enrichment
2577,landlord,lændlord,"proprietário, locador",B1,noun,"A person who owns and rents land such as a house, apartment, or condo.","Uma pessoa que possui e aluga terras, como uma casa, apartamento ou condomínio.",,,needs_enrichment
2578,lane,leɪn,"pista, alameda",B1,noun,"(used in street names) A road, street, or similar thoroughfare.",via,,,needs_enrichment
2579,language,læñguɪdj,"linguagem, idioma, língua",B1,noun,"A body of words, and set of methods of combining them (called a grammar), understood by a community and used as a form of communication.","Um conjunto de palavras e um conjunto de métodos para combiná-las (chamado de gramática), compreendido por uma comunidade e usado como forma de comunicação.",,,needs_enrichment
2582,last,læst,"último, passado",B1,adjective,"Final, ultimate, coming after all others of its kind.","Final, supremo, vindo após todos os outros de seu tipo.",,,needs_enrichment
2583,last name -,"sobrenome, nome de família",late,B1,B1,,,,,needs_enrichment
2592,law,lɑ:,lei,B1,noun,"The body of binding rules and regulations, customs and standards established in a community by its legislative and judicial authorities.","O conjunto de regras e regulamentos vinculativos, costumes e padrões estabelecidos em uma comunidade por suas autoridades legislativas e judiciais.",,,needs_enrichment
2593,lawyer,"lɑ:i ər, loʊiər advogado",lay,B1,noun,"A professional person qualified (as by a law degree or bar exam) and authorized to practice law, i.e. represent parties in lawsuits or trials and give legal advice.","Uma pessoa profissional qualificada (como por um diploma de direito ou exame da ordem) e autorizada a exercer a advocacia, ou seja, representar partes em processos ou julgamentos e fornecer aconselhamento jurídico.",,,needs_enrichment
2596,lead,li:d,"conduzir, liderar",B1,verb,"A heavy, pliable, inelastic metal element, having a bright, bluish color, but easily tarnished; both malleable and ductile, though with little tenacity. It is easily fusible, forms alloys with other metals, and is an ingredient of solder and type metal. Atomic number 82, symbol Pb (from Latin plumbum).","Um elemento metálico pesado, maleável, inelástico, com uma cor brilhante e azulada, mas facilmente manchado; é tanto maleável quanto dúctil, embora com pouca tenacidade. É facilmente fundível, forma ligas com outros metais e é um ingrediente de solda e metal tipo. Número atômico 82, símbolo Pb (do latim plumbum).",,,"verbo,needs_enrichment"
2607,lecture,lɛktʃər,"discurso, conferência",B1,noun,"A spoken lesson or exposition, usually delivered to a group.","Uma lição ou exposição falada, geralmente apresentada a um grupo.",,,needs_enrichment
2618,lens,lɛnz,lente,B1,noun,"An object, usually made of glass, that focuses or defocuses the light that passes through it.","Um objeto, geralmente feito de vidro, que foca ou desfoca a luz que passa por ele.",,,needs_enrichment
2619,lent,lɛnt,passado e particípio passado de lend,B1,noun,"A period of the ecclesiastical year preceding Easter, traditionally involving temporary abstention from certain foods and pleasures.","Um período do ano eclesiástico que precede a Páscoa, tradicionalmente envolvendo a abstinência temporária de certos alimentos e prazeres.",,,needs_enrichment
2624,lettuce,lɛtəs,alface,B1,noun,"An edible plant, Lactuca sativa and its close relatives, having a head of green and/or purple leaves.","Uma planta comestível, Lactuca sativa e seus parentes próximos, que possui uma cabeça de folhas verdes e/ou roxas.",,,needs_enrichment
2629,liberal,lɪbərəl,liberal,B1,noun,"One with liberal views, supporting individual liberty (see Wikipedia's article on Liberalism).","Um com visões liberais, apoiando a liberdade individual (veja o artigo da Wikipedia sobre Liberalismo).",,,needs_enrichment
2631,library,laɪbrɛri,biblioteca,B1,noun,"An institution which holds books and/or other forms of media for use by the public or qualified people often lending them out, as well as providing various other services for its users.","Uma instituição que possui livros e/ou outras formas de mídia para uso do público ou de pessoas qualificadas, frequentemente emprestando-os, além de oferecer vários outros serviços para seus usuários.",,,needs_enrichment
2637,lifeguard,laɪfgɑ:rd,salva-vidas,B1,noun,"A bodyguard or unit of bodyguards, a guard of someone's (especially a king's) life or person.","Um guarda-costas ou unidade de guarda-costas, um guardião da vida ou pessoa de alguém (especialmente de um rei).",,,needs_enrichment
2642,lightning,laɪtnɪñ,"raio, relâmpago",B1,noun,"A flash of light produced by short-duration, high-voltage discharge of electricity within a cloud, between clouds, or between a cloud and the earth.","Um clarão de luz produzido por uma descarga elétrica de alta voltagem e curta duração dentro de uma nuvem, entre nuvens ou entre uma nuvem e a terra.",,,needs_enrichment
2652,lion,laɪən,leão,B1,noun,"A big cat, Panthera leo, native to Africa, India and formerly much of Europe.","Um grande felino, Panthera leo, nativo da África, Índia e anteriormente de grande parte da Europa.",,,needs_enrichment
2661,liter,li:t ər,litro [medida de volume],B1,noun,"The metric unit of fluid measure, equal to one cubic decimetre. Symbols: l, L, ℓ","O litro, unidade métrica de medida de fluidos, equivalente a um decímetro cúbico. Símbolos: l, L, ℓ",,,needs_enrichment
2667,liver,lɪvər,fígado,B1,noun,"A large organ in the body that stores and metabolizes nutrients, destroys toxins and produces bile. It is responsible for thousands of biochemical reactions.","Um grande órgão no corpo que armazena e metaboliza nutrientes, destrói toxinas e produz bile. É responsável por milhares de reações bioquímicas.",,,needs_enrichment
2689,lose,lu:z,perder,B1,verb,"To cause (something) to cease to be in one's possession or capability due to unfortunate or unknown circumstances, events or reasons.","Causar (algo) a deixar de estar em posse ou capacidade de alguém devido a circunstâncias, eventos ou razões infelizes ou desconhecidas.",,,needs_enrichment
2690,loss,lɑ:s,perda,B1,noun,"The result of no longer possessing an object, a function, or a characteristic due to external causes or misplacement.","O resultado de não mais possuir um objeto, uma função ou uma característica devido a causas externas ou perda.",,,needs_enrichment
2691,lost,lɑ:st,passado e particípio passado de lose,B1,verb,"To cause (something) to cease to be in one's possession or capability due to unfortunate or unknown circumstances, events or reasons.","Causar (algo) a deixar de estar em posse ou capacidade de alguém devido a circunstâncias, eventos ou razões infelizes ou desconhecidas.",,,needs_enrichment
2694,lottery,lɑ:t əri,loteria,B1,noun,"A scheme for the distribution of prizes by lot or chance, especially a gaming scheme in which one or more tickets bearing particular numbers draw prizes, the other tickets are blanks.","Um esquema para a distribuição de prêmios por sorteio ou acaso, especialmente um esquema de jogo no qual um ou mais bilhetes com números específicos ganham prêmios, enquanto os outros bilhetes são em branco.",,,needs_enrichment
2699,loyal,loʊiəl,"leal, fiel, dedicado",B1,adjective,Having or demonstrating undivided and constant support for someone or something.,Tendo ou demonstrando apoio incondicional e constante por alguém ou algo.,,,needs_enrichment
2701,luck,lək,"sorte, casualidade",B1,noun,"Something that happens to someone by chance, a chance occurrence, especially a favourable one.","Algo que acontece com alguém por acaso, uma ocorrência fortuita, especialmente uma favorável.",,,needs_enrichment
2703,lump,ləmp,"tablete, torrão",B1,noun,"Something that protrudes, sticks out, or sticks together; a cluster or blob; a mound or mass of no particular shape.","Algo que se projeta, se destaca ou se gruda; um aglomerado ou massa; um monte ou massa sem forma particular.",,,needs_enrichment
2704,lunch,ləntʃ,almoço,B1,noun,"A light meal usually eaten around midday, notably when not as main meal of the day.","Uma refeição leve geralmente consumida por volta do meio-dia, especialmente quando não é a refeição principal do dia.",,,needs_enrichment
2705,lust,ləst,"luxúria, desejo ardente",B1,noun,"A feeling of strong desire, especially such a feeling driven by sexual arousal.","Um sentimento de forte desejo, especialmente um sentimento impulsionado pela excitação sexual.",,,needs_enrichment
2712,machine,məʃi:n,máquina,B1,noun,"A device that directs and controls energy, often in the form of movement or electricity, to produce a certain effect.","Um dispositivo que direciona e controla energia, muitas vezes na forma de movimento ou eletricidade, para produzir um determinado efeito.",,,needs_enrichment
2716,magazine,mægəzi:n,revista,B1,noun,"A non-academic periodical publication, generally consisting of sheets of paper folded in half and stapled at the fold.","Uma publicação periódica não acadêmica, geralmente composta por folhas de papel dobradas ao meio e grampeadas na dobra.",,,needs_enrichment
2718,magnificent,mægnɪfɪsənt,"magnífico, esplêndido",B1,adjective,"Grand, elegant or splendid in appearance.","Grandioso, elegante ou esplêndido em aparência.",,,needs_enrichment
2721,mailman,meɪlmæn,carteiro,B1,noun,"Someone (implied male) who delivers mail to, and/or collects mail from, residential or commercial addresses, or from public mailboxes",Carteiro,,,needs_enrichment
2723,maintain,meɪnteɪn,"manter, conservar",B1,verb,"To support (someone), to back up or assist (someone) in an action.","Apoiar (alguém), dar suporte ou ajudar (alguém) em uma ação.",,,needs_enrichment
2729,mall,mɑ:l,grande conjunto de lojas concentrado em um,B1,noun,"A pedestrianised street, especially a shopping precinct.","Uma rua pedonal, especialmente um centro comercial.",,,needs_enrichment
2737,map,mæp,mapa,B1,noun,"A visual representation of an area, whether real or imaginary.","Uma representação visual de uma área, seja real ou imaginária.",,,needs_enrichment
2738,maple,meɪpəl,bordo árvore cuja folha é símbolo do,B1,noun,"A tree of the Acer genus, characterised by its usually palmate leaves and winged seeds.","Uma árvore do gênero Acer, caracterizada por suas folhas geralmente palmadas e sementes aladas.",,,needs_enrichment
2744,market,mɑ:rk ət,mercado,B1,noun,"A gathering of people for the purchase and sale of merchandise at a set time, often periodic.","Uma reunião de pessoas para a compra e venda de mercadorias em um horário determinado, muitas vezes periódico.",,,needs_enrichment
2749,marshal,mɑ:r ʃəl,policial federal,B1,noun,"A high-ranking officer in the household of a medieval prince or lord, who was originally in charge of the cavalry and later the military forces in general.","Um oficial de alta patente na casa de um príncipe ou senhor medieval, que originalmente estava encarregado da cavalaria e, mais tarde, das forças militares em geral.",,,needs_enrichment
2755,mask,mæsk,máscara,B1,noun,"A cover, or partial cover, for the face, used for disguise or protection.","Uma cobertura, ou cobertura parcial, para o rosto, usada para disfarce ou proteção.",,,needs_enrichment
2757,massive,mæsɪv,"massivo, sólido, compacto",B1,noun,"A homogeneous mass of rock, not layered and without an obvious crystal structure.","Uma massa homogênea de rocha, não estratificada e sem uma estrutura cristalina óbvia.",,,needs_enrichment
2765,mattress,mætrəs,colchão,B1,noun,"A pad on which a person can recline and sleep, usually having an inner section of coiled springs covered with foam or other cushioning material then enclosed with cloth fabric.","Um colchão em que uma pessoa pode se reclinar e dormir, geralmente tendo uma seção interna de molas helicoidais cobertas com espuma ou outro material acolchoado, então envolto em tecido.",,,needs_enrichment
2771,mayor,meɪər,prefeito,B1,noun,"The chief executive of the municipal government of a city, borough, &c., formerly usually appointed as a caretaker by European royal courts but now usually appointed or elected locally.","O chefe executivo do governo municipal de uma cidade, bairro, etc., anteriormente geralmente nomeado como um cuidador por cortes reais europeias, mas agora geralmente nomeado ou eleito localmente.",,,needs_enrichment
2772,me,mi:,"me, mim, -migo",B1,pronoun,As the direct object of a verb.,Como o objeto direto de um verbo.,,,"pronome,needs_enrichment"
2786,medication,mɛdɪkeɪʃən,"medicação, remédio",B1,noun,"A medicine, or all the medicines regularly taken by a patient.","Um medicamento, ou todos os medicamentos tomados regularmente por um paciente.",,,needs_enrichment
